coverage,mae_risk_eV,oracle_mae_risk_eV
0.05278592375366569,0.10109044547385704,0.007684378821084965
0.053763440860215055,0.10225563756786898,0.0077919280048735304
0.05474095796676442,0.10138347903285812,0.007900531636517674
0.05571847507331378,0.10119706380972121,0.008007734952683187
0.056695992179863146,0.09967179576857256,0.008111486903032192
0.05767350928641251,0.10005550325945686,0.008218272346086112
0.05865102639296188,0.10023203227268845,0.008324871420408173
0.059628543499511244,0.10159444818511776,0.008435738005028842
0.06060606060606061,0.10448920777081629,0.008544643747034853
0.06158357771260997,0.10305304765791369,0.00865074189175387
0.06256109481915934,0.10164844286301361,0.008754405254091267
0.0635386119257087,0.10056112618711248,0.008856108742886193
0.06451612903225806,0.10006121637171196,0.008963910403991889
0.06549364613880743,0.1011398708395359,0.00906979144205487
0.06647116324535679,0.10046546129817871,0.009174173025120975
0.06744868035190615,0.09962282167169675,0.009276006215063158
0.06842619745845552,0.09916146150721646,0.009377254597118929
0.06940371456500488,0.09873833307767321,0.009482549626279091
0.07038123167155426,0.09811914528891358,0.009585818401818994
0.07135874877810362,0.09678420495687068,0.009689703501200969
0.07233626588465299,0.09639628497776838,0.009797329716465594
0.07331378299120235,0.09533657319760017,0.009904714734007352
0.07429130009775171,0.09417387592404881,0.010010337510213936
0.07526881720430108,0.09396280750591023,0.010114728273306192
0.07624633431085044,0.09380315503478324,0.010217031976958665
0.0772238514173998,0.09280675728854888,0.010325634873052995
0.07820136852394917,0.09258785275061142,0.010436504356306706
0.07917888563049853,0.09311154506723775,0.010548148593643492
0.0801564027370479,0.09326356158658682,0.010660552283658701
0.08113391984359726,0.09312182579035398,0.010772012710635446
0.08211143695014662,0.09373520286219258,0.01088238238717757
0.08308895405669599,0.09324568425222964,0.010993194209987827
0.08406647116324535,0.09241891011408247,0.011103380697629945
0.08504398826979472,0.09160876306804436,0.011218534395575101
0.08602150537634409,0.09228884977364596,0.011335612424766012
0.08699902248289346,0.0930654707649108,0.011451474943853571
0.08797653958944282,0.09209779021443319,0.01156704166312218
0.08895405669599218,0.09160782562848407,0.011680987547140259
0.08993157380254155,0.09112160832646986,0.011794706251753667
0.09090909090909091,0.09122489786553598,0.011908571216964045
0.09188660801564028,0.0902997815413854,0.012020400697224778
0.09286412512218964,0.09011122772092238,0.012131431799318308
0.093841642228739,0.09030915109050823,0.012243495054818901
0.09481915933528837,0.09047007457697055,0.012354990887049656
0.09579667644183773,0.08978220229334026,0.012464765242889909
0.0967741935483871,0.08913118847090945,0.012574317558644306
0.09775171065493646,0.08902786276132221,0.01268363641350211
0.09872922776148582,0.08845938849140472,0.012791363509190119
0.09970674486803519,0.08772328642253244,0.012897051192855592
0.10068426197458455,0.09701640671273556,0.013007044388420111
