evidence_tier,evidence_label,sample_index,raw_row_id,host,host_family,dopant,impurity_series,defecttype,site,natoms,target_eV,target_decile,pair_absolute_error_eV,extension_factor,abs_conv2,nonpathological_eligible,high_error_interstitial_pool_rank,bottom_quartile_adsorbate_pool_rank,xf_gt_2_pathology_rank,top_1pct_abs_conv2_pathology_rank,provenance_missing
canonical,CANONICAL — REPAIRED G2 OOF,3618,6505,Mo2CO2,carbide_mxene_like,Ag,4d,adsorbate,ads0,81,1.55012407749996,4,0.11452350169315517,1.0125886284079066,0.00336433,1,,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,3619,6507,Mo2CO2,carbide_mxene_like,Rb,main_group,adsorbate,ads1,81,-2.696548805000012,0,0.061758651970202916,0.9869318527084296,0.00183615,1,,1666,,,0
canonical,CANONICAL — REPAIRED G2 OOF,3620,6508,C2H2,elemental_hydrogenated,Rb,main_group,adsorbate,ads1,65,0.716243305000043,2,0.30047325113651757,1.1509458328477686,0.00695845,1,,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,3621,6509,C2H2,elemental_hydrogenated,Re,5d,adsorbate,ads2,65,7.813373290000023,9,0.6219809427880634,1.2622799208106368,0.00235955,1,,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,3622,6514,Nb2CO2,carbide_mxene_like,Zr,4d,adsorbate,ads0,81,3.096967775000022,6,0.1601272407898171,0.9548239777477124,0.000365053,1,,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,3623,6516,As2,elemental_hydrogenated,Nb,4d,interstitial,int1,19,3.2503112000000067,6,0.2849734467041083,1.1650750425122938,7.41432e-05,1,1765,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,3626,6528,Mo2CO2,carbide_mxene_like,P,main_group,adsorbate,ads1,81,-0.2232776600000114,1,0.32350811539857094,0.993045271921302,0.0154006,1,,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,3627,6530,Nb4C3,carbide_mxene_like,Br,main_group,adsorbate,ads2,113,-2.983277143750056,0,0.33903485706792713,0.9951557662134352,6.67588e-05,1,,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,3628,6535,Nb4C3,carbide_mxene_like,Ca,main_group,adsorbate,ads1,113,-0.2265127724999891,1,0.19300402933411734,0.9641277449603344,0.00118009,1,,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,3629,6537,Nb2CO2,carbide_mxene_like,Tc,4d,interstitial,int0,81,11.15496891499994,9,0.0447937822484743,1.417771231659057,0.00218195,1,2810,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,3630,6539,BiITe,halide_halochalcogenide,Na,main_group,adsorbate,ads1,28,-2.4577271433333383,0,0.40109200196065764,1.0106123591876357,0.5373720000000001,0,,,,68,0
canonical,CANONICAL — REPAIRED G2 OOF,3631,6543,Nb2CO2,carbide_mxene_like,B,main_group,interstitial,int0,81,3.260386687499956,6,1.369397896545454,1.0742532194927648,9.41448e-05,1,332,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,3632,6544,Nb2CO2,carbide_mxene_like,Sc,3d,interstitial,int1,81,7.545335184999947,9,1.6078821306738815,1.1607764615803935,0.327448,1,256,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,3633,6545,Bi2I6,halide_halochalcogenide,Re,5d,interstitial,int2,33,4.833701370000006,8,0.3292400815478578,1.2433784426492256,0.000130836,1,1611,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,3634,6547,Nb4C3,carbide_mxene_like,F,main_group,interstitial,int2,113,5.129986202499813,8,0.9770961644435463,1.021176561866853,0.000664832,1,518,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,3635,6548,Nb2CO2,carbide_mxene_like,Co,3d,interstitial,int0,81,9.566326864999926,9,0.12183738593498461,1.276019318787878,0.00913235,1,2424,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,3636,6557,Nb2CO2,carbide_mxene_like,Cr,3d,adsorbate,ads0,81,2.561533284999948,5,0.2969772092322298,0.9920673337566958,4.18911e-05,1,,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,3637,6558,Nb2CO2,carbide_mxene_like,Ba,main_group,adsorbate,ads0,81,-1.9116786200000744,0,0.016565628667066568,0.9278948668894242,8.85226e-05,1,,493,,,0
canonical,CANONICAL — REPAIRED G2 OOF,3638,6562,Bi2I6,halide_halochalcogenide,Tl,main_group,adsorbate,ads0,33,-1.271864984999997,0,0.47630968235840143,1.0248564997842782,0.1045519999999999,1,,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,3639,6565,Nb2CO2,carbide_mxene_like,Y,4d,adsorbate,ads1,81,3.8147271099999536,7,0.7774054583594214,1.385308241913108,0.000389289,1,,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,3640,6566,Nb2CO2,carbide_mxene_like,Cs,main_group,adsorbate,ads2,81,-2.517860585000073,0,0.1279484565515867,0.997852966279158,0.0003150209999999,1,,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,3641,6568,Mo2CO2,carbide_mxene_like,W,5d,adsorbate,ads1,81,6.084440264999988,8,1.7535061499475217,1.156579534174964,0.0435223999999999,1,,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,3642,6569,Nb2CO2,carbide_mxene_like,Xe,main_group,adsorbate,ads2,81,0.0864741900000316,1,0.03264759993221937,1.276998212061771,0.0091985,1,,911,,,0
canonical,CANONICAL — REPAIRED G2 OOF,3643,6570,BiITe,halide_halochalcogenide,Tl,main_group,adsorbate,ads5,28,-1.6277483749999997,0,0.8803447533264157,1.0828639034896668,0.240588,1,,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,3644,6572,Nb4C3,carbide_mxene_like,Li,main_group,interstitial,int0,113,5.707182489999868,8,1.734871304860972,1.0256852589898822,4.7358900000000005e-05,1,228,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,3645,6573,Mo2CO2,carbide_mxene_like,Li,main_group,adsorbate,ads0,81,-1.6943984800000738,0,0.06497041648430124,0.9852541550932506,0.0010706,1,,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,3646,6574,C2H2,elemental_hydrogenated,Li,main_group,adsorbate,ads0,65,1.582720840000037,4,0.42983468773258093,1.1199170299834582,0.00471893,1,,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,3647,6578,Bi2I6,halide_halochalcogenide,Ge,main_group,interstitial,ads2,33,0.7477710450000137,2,0.09651078823274073,1.0616013602072722,0.107001,1,2555,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,3648,6590,Nb4C3,carbide_mxene_like,W,5d,adsorbate,ads1,113,8.292783674999873,9,1.5725063655821483,1.2792797480511482,0.00039803,1,,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,3649,6592,As2,elemental_hydrogenated,Li,main_group,adsorbate,ads1,19,-0.0952294500000039,1,0.11423343108825293,1.0112791477846768,0.00404854,1,,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,3650,6593,C2H2,elemental_hydrogenated,Hg,5d,adsorbate,ads2,65,0.1534829550000429,1,0.07001228997981551,1.67414418267274,0.00118101,1,,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,3651,6598,Nb4C3,carbide_mxene_like,Lu,f_block_other,adsorbate,ads2,113,0.5452489549999262,2,0.22575399230766546,0.9404236592155392,2.59387e-05,1,,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,3652,6604,Nb2CO2,carbide_mxene_like,Fe,3d,adsorbate,ads0,81,3.7188688699999775,7,0.46274914191159855,1.0056041593035054,0.000398334,1,,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,3653,6605,C2H2,elemental_hydrogenated,P,main_group,adsorbate,ads1,65,3.5282353599999934,7,0.32625062861695,1.549013264075999,0.00262857,1,,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,3654,6608,Nb2CO2,carbide_mxene_like,Sr,main_group,adsorbate,ads2,81,-2.6996924324999707,0,0.3433963700304883,0.9484004784866404,6.70924e-05,1,,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,3655,6610,Nb4C3,carbide_mxene_like,Cl,main_group,adsorbate,ads0,113,-2.5040076800001194,0,0.10748372751598856,0.978219080668036,9.3316e-05,1,,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,3657,6619,As2,elemental_hydrogenated,Cl,main_group,interstitial,int1,19,4.099351500000006,7,0.211632634674066,1.066914350484777,0.0768589,1,2026,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,3658,6625,As2,elemental_hydrogenated,Al,main_group,adsorbate,ads1,19,1.1545287524999988,3,0.23400749319213743,1.0015902140269797,0.00167611,1,,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,3659,6634,As2,elemental_hydrogenated,Rh,4d,adsorbate,ads2,19,1.226264729999997,3,0.21770523498108219,1.0099458251985551,0.0126889,1,,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,3660,6636,Nb4C3,carbide_mxene_like,P,main_group,adsorbate,ads1,113,-1.8744042800001388,0,0.21429809790175014,0.96401223985084,4.02981e-05,1,,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,3661,6637,Nb2CO2,carbide_mxene_like,S,main_group,adsorbate,ads0,81,1.8320269599999284,4,0.06526994551764975,1.0012590598878472,1.20685e-05,1,,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,3662,6639,Mo2CO2,carbide_mxene_like,Al,main_group,adsorbate,ads0,81,0.0832594524999872,1,0.14501846917664854,1.0140479152967008,0.00680199,1,,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,3663,6643,Nb4C3,carbide_mxene_like,Al,main_group,interstitial,int0,113,9.739419322499884,9,0.7013257556053532,1.0407979073349745,0.00898879,1,798,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,3664,6644,C2H2,elemental_hydrogenated,Pt,5d,adsorbate,ads2,65,4.848256687500012,8,0.4350847202758672,1.1340523149832542,0.000354884,1,,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,3665,6646,C2H2,elemental_hydrogenated,Al,main_group,adsorbate,ads0,65,3.3244060824999906,6,0.8891548465380765,1.1686265572109609,4.6057e-06,1,,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,3666,6648,Nb2CO2,carbide_mxene_like,N,main_group,interstitial,int0,81,4.598692200000022,8,1.6189327452728488,1.065320115982068,0.00203766,1,251,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,3667,6651,C2H2,elemental_hydrogenated,W,5d,adsorbate,ads1,65,8.222075755000025,9,0.11541814148434959,1.2105295006824208,0.00017204,1,,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,3668,6652,Nb4C3,carbide_mxene_like,Ta,5d,adsorbate,ads1,113,2.8166240300000087,6,3.6272102748095616,0.9167708823362908,0.0012357999999999,1,,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,3669,6653,Bi2I6,halide_halochalcogenide,Lu,f_block_other,adsorbate,ads2,33,1.8954443550000013,4,5.891847572315675,0.9594466193235476,0.000405871,1,,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,3670,6656,C2H2,elemental_hydrogenated,Be,main_group,adsorbate,ads0,65,3.701934245000035,7,0.7049680682323869,1.1579211222441157,0.00416994,1,,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,3671,6658,Nb4C3,carbide_mxene_like,Be,main_group,interstitial,int0,113,5.1430410549998165,8,0.058086793220031296,1.0251563341210197,0.000436774,1,2736,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,3672,6662,Mo2CO2,carbide_mxene_like,Be,main_group,adsorbate,ads0,81,1.1337778749999816,3,0.29171647458646843,0.9945173439056488,0.0153556,1,,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,3673,6665,As2,elemental_hydrogenated,Ni,3d,interstitial,int1,19,0.9761710249999976,3,0.11544967528381112,1.0960514154171146,0.000810525,1,2453,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,3674,6666,As2,elemental_hydrogenated,Hf,5d,adsorbate,ads2,19,2.575118680000001,5,0.10927591800720116,0.9127781753527106,0.0329056999999999,1,,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,3675,6667,Nb2CO2,carbide_mxene_like,Mn,3d,interstitial,int1,81,4.155286832500005,7,0.9992904227490182,1.0644266623692544,0.0031669,1,507,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,3676,6676,Nb4C3,carbide_mxene_like,Ni,3d,adsorbate,ads0,113,1.716336764999964,4,0.13584605664882865,0.9379267081194632,0.0671442,1,,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,3677,6678,Mo2CO2,carbide_mxene_like,Ni,3d,interstitial,int0,81,8.772134334999945,9,1.500510246712592,1.7272228431388703,0.0142747999999999,1,290,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,3678,6680,Bi2I6,halide_halochalcogenide,Li,main_group,interstitial,int0,33,-1.3751812499999958,0,0.5682745498657185,1.1499862159766476,0.0566881,1,997,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,3679,6683,As2,elemental_hydrogenated,Be,main_group,adsorbate,ads1,19,0.2923429850000079,2,0.7155976649862592,0.9439263348576892,0.000105814,1,,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,3680,6685,Nb4C3,carbide_mxene_like,As,main_group,adsorbate,ads2,113,-1.8298645250000825,0,0.076621555487143,0.9836373646054376,7.706270000000001e-05,1,,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,3681,6688,As2,elemental_hydrogenated,Ba,main_group,adsorbate,ads2,19,-0.802208309999997,0,0.003564232953494173,0.9278103521662744,0.00199305,1,,117,,,0
canonical,CANONICAL — REPAIRED G2 OOF,3682,6690,As2,elemental_hydrogenated,Cr,3d,adsorbate,ads2,19,2.5728168249999985,5,0.27844402798766943,1.0042216204981451,8.536600000000001e-05,1,,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,3683,6694,C2H2,elemental_hydrogenated,Cs,main_group,adsorbate,ads1,65,0.5262083650000365,2,0.15699914690181893,1.111609097901076,0.00124073,1,,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,3684,6695,Mo2CO2,carbide_mxene_like,Cs,main_group,adsorbate,ads1,81,-2.9195793649999704,0,0.1451824686376657,0.986930859416776,5.08122e-05,1,,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,3685,6696,As2,elemental_hydrogenated,C,main_group,interstitial,ads2,19,4.100289717500003,7,0.48171938974121353,1.1605194080848025,0.00557891,1,1177,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,3686,6698,C2H2,elemental_hydrogenated,N,main_group,adsorbate,int2,65,5.19829388,8,0.04077033661376994,1.6242363126141317,0.000782816,1,,1124,,,0
canonical,CANONICAL — REPAIRED G2 OOF,3687,6699,As2,elemental_hydrogenated,Cs,main_group,adsorbate,ads0,19,-0.507661974999999,1,0.8636117810272227,0.9741047530882831,0.00597347,1,,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,3688,6705,C2H2,elemental_hydrogenated,S,main_group,adsorbate,ads2,65,2.320409800000028,5,0.20715472560421988,1.6740504918029446,0.000902282,1,,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,3689,6709,Mo2CO2,carbide_mxene_like,Cu,3d,adsorbate,ads0,81,1.9324734124999936,4,0.1903023633819516,0.9976910839365842,0.00913897,1,,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,3690,6710,Nb4C3,carbide_mxene_like,Cu,3d,interstitial,int0,113,8.014023292499889,9,0.7548594359935414,1.046004659019261,0.00105694,1,726,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,3691,6711,C2H2,elemental_hydrogenated,Cu,3d,adsorbate,ads0,65,3.3053103525000065,6,0.18948612993530922,1.0145526777000295,0.000183681,1,,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,3692,6712,As2,elemental_hydrogenated,Sb,main_group,interstitial,int1,19,5.728487389999999,8,0.4854539808813465,1.1454175861318454,0.00874672,1,1165,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,3693,6717,Nb4C3,carbide_mxene_like,Sc,3d,adsorbate,ads2,113,0.5620883949998792,2,0.3605600348707263,0.94835651027732,5.10774e-05,1,,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,3694,6719,Nb4C3,carbide_mxene_like,H,main_group,interstitial,int0,113,2.3289477074999088,5,0.2087038313489682,1.0116722661911233,4.92645e-05,1,2056,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,3695,6721,BiITe,halide_halochalcogenide,Lu,f_block_other,adsorbate,ads3,28,3.2482491950000068,6,0.4799484232867499,0.9711015134387492,0.0007845139999999,1,,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,3696,6723,As2,elemental_hydrogenated,Cu,3d,adsorbate,ads1,19,1.7321717625000077,4,0.11898006149748985,0.9388663077682202,0.00470272,1,,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,3697,6725,Nb4C3,carbide_mxene_like,Sb,main_group,adsorbate,ads0,113,-0.7796724700001638,0,0.6550973319081228,0.9550014120425728,2.15029e-05,1,,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,3698,6726,Nb2CO2,carbide_mxene_like,V,3d,adsorbate,ads1,81,2.1435812600000035,5,0.1719969622747768,0.9003456153754161,0.00132756,1,,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,3699,6727,As2,elemental_hydrogenated,Zr,4d,adsorbate,ads2,19,2.3803261950000074,5,0.21248309159119394,0.8921565742950541,0.1051349999999999,1,,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,3701,6732,Nb4C3,carbide_mxene_like,Zn,3d,adsorbate,ads1,113,0.1960516799998324,1,0.1653989921498258,0.9939819997533428,3.40152e-05,1,,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,3702,6739,Nb2CO2,carbide_mxene_like,Re,5d,adsorbate,ads1,81,6.885757609999992,9,0.05493433793701996,0.983557475797238,0.000557873,1,,1487,,,0
canonical,CANONICAL — REPAIRED G2 OOF,3703,6755,Nb4C3,carbide_mxene_like,Te,main_group,adsorbate,ads1,113,-2.6860076600000244,0,1.374309700100122,0.9732993076018112,0.000512641,1,,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,3704,6760,As2,elemental_hydrogenated,Se,main_group,interstitial,int1,19,4.069363333333333,7,0.2489273771158853,1.08734129291629,3.5359e-05,1,1891,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,3705,6761,Nb4C3,carbide_mxene_like,N,main_group,interstitial,int2,113,5.36513313999996,8,0.24762835749759837,1.0152035130562815,0.000146138,1,1895,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,3706,6763,Nb4C3,carbide_mxene_like,S,main_group,adsorbate,ads2,113,-3.892061200000023,0,0.986425843096947,0.9863440797171688,6.74435e-05,1,,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,3707,6765,Nb2CO2,carbide_mxene_like,Rb,main_group,adsorbate,ads2,81,-2.279749375000043,0,0.07999994216914663,0.9957330258922166,0.000244977,1,,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,3708,6770,Nb4C3,carbide_mxene_like,Ga,main_group,adsorbate,ads2,113,-0.1592081062500794,1,0.4712538249785583,0.9817219503383636,8.74719e-05,1,,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,3709,6774,Nb4C3,carbide_mxene_like,Se,main_group,adsorbate,ads0,113,-1.9866184366668107,0,0.2051545752013566,0.9568979905493366,2.95061e-05,1,,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,3710,6777,BiITe,halide_halochalcogenide,Al,main_group,interstitial,int1,28,3.3116107925000047,6,0.6232746585430955,1.2150784873336782,0.00254429,1,917,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,3711,6782,Bi2I6,halide_halochalcogenide,Ba,main_group,adsorbate,ads2,33,-5.409399529999988,0,2.5097229686443976,0.9782407312891118,0.00757451,1,,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,3712,6784,C2H2,elemental_hydrogenated,Te,main_group,adsorbate,ads0,65,2.764921090000035,6,0.2688180416754502,1.0416411475670448,5.523979999999999e-05,1,,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,3714,6786,Mo2CO2,carbide_mxene_like,Te,main_group,adsorbate,ads0,81,1.065823470000003,3,0.33699103748443293,1.018874270077756,0.0118689,1,,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,3715,6787,Nb4C3,carbide_mxene_like,Te,main_group,interstitial,int0,113,18.27010967999997,9,7.026438262763641,1.537626339417434,6.23435e-05,1,8,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,3716,6790,As2,elemental_hydrogenated,Se,main_group,adsorbate,ads0,19,-0.000598606666665,1,0.42571193257894047,0.8498954286715973,0.0029136999999999,1,,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,3717,6791,BiITe,halide_halochalcogenide,Xe,main_group,adsorbate,ads5,28,0.7476198199999962,2,0.6886693958056602,1.3833647416583708,0.0255133,1,,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,3718,6792,Mo2CO2,carbide_mxene_like,Se,main_group,adsorbate,ads1,81,2.4647409333332804,5,0.38972681895339756,1.066194041788729,0.0062106999999999,1,,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,3719,6793,C2H2,elemental_hydrogenated,Se,main_group,adsorbate,ads1,65,2.5436459633333244,5,0.0603424164278068,1.4953083189269518,0.00182696,1,,1620,,,0
canonical,CANONICAL — REPAIRED G2 OOF,3720,6794,C2H2,elemental_hydrogenated,O,main_group,adsorbate,ads2,65,2.737853975000008,6,0.11693140953980308,1.5954793920781345,0.0005136969999999,1,,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,3721,6796,Nb2CO2,carbide_mxene_like,Tl,main_group,adsorbate,ads2,81,-0.4211308150000015,1,0.08795372530883938,1.1102693810667528,6.45169e-05,1,,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,3722,6797,As2,elemental_hydrogenated,Te,main_group,adsorbate,ads1,19,0.0076036100000091,1,0.1732704992681794,1.0390272292004088,0.0122665999999999,1,,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,3723,6806,Nb2CO2,carbide_mxene_like,Pd,4d,adsorbate,ads1,81,2.501367325000017,5,0.3080432359497238,0.9478874499273692,0.00129974,1,,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,3724,6809,Nb2CO2,carbide_mxene_like,Br,main_group,adsorbate,ads0,81,1.0906704862499654,3,0.2073060075854838,1.1159364553266031,0.0002116579999999,1,,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,3726,6813,Mo2CO2,carbide_mxene_like,Zn,3d,adsorbate,ads0,81,0.9139129799999276,3,0.10878148849830238,1.0450017449127078,0.00322715,1,,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,3728,6817,C2H2,elemental_hydrogenated,Zn,3d,adsorbate,ads0,65,1.067675029999996,3,0.2601121308734171,1.1595025938306898,0.00122976,1,,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,3729,6819,As2,elemental_hydrogenated,Zn,3d,adsorbate,ads1,19,0.2753131500000088,2,0.36907922117766456,1.0180915137348796,6.554609999999999e-05,1,,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,3730,6821,Nb4C3,carbide_mxene_like,Zr,4d,adsorbate,ads2,113,1.1918518449999436,3,0.383387098100032,0.9424706879630844,4.96211e-05,1,,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,3731,6823,C2H2,elemental_hydrogenated,Zr,4d,adsorbate,int2,65,16.724132174999994,9,0.5536190219238222,2.9710912709531496,0.0480087,0,,,194,,0
canonical,CANONICAL — REPAIRED G2 OOF,3732,6836,Mo2CO2,carbide_mxene_like,Au,5d,adsorbate,ads2,81,2.4205050125000165,5,0.2104406013366864,1.1137321612898012,0.00424686,1,,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,3733,6838,C2H2,elemental_hydrogenated,Au,5d,adsorbate,ads2,65,2.7481738525000177,6,0.41367564624876163,1.244147836619344,2.54645e-06,1,,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,3734,6848,C2H2,elemental_hydrogenated,Cu,3d,adsorbate,int1,65,14.057352872500038,9,0.6766184288354875,1.943764643956084,0.00608776,1,,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,3735,6849,Nb4C3,carbide_mxene_like,Cu,3d,adsorbate,ads1,113,0.5566660225000164,2,0.0916879117880085,0.9530677925177712,0.000171885,1,,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,3736,6851,Mo2CO2,carbide_mxene_like,Sb,main_group,adsorbate,ads1,81,0.0449974199999454,1,0.5646120646726009,1.0105600496682223,0.0159863,1,,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,3737,6852,C2H2,elemental_hydrogenated,Sb,main_group,adsorbate,ads1,65,2.760320150000028,6,0.45223716582638795,1.3614990849857025,0.00206062,1,,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,3738,6854,Nb2CO2,carbide_mxene_like,V,3d,interstitial,int0,81,8.526915969999989,9,0.6861157987988395,1.2709650434082571,0.00221257,1,816,,,,0
